1,3,5,8,9,14,17,19,20,21,22,lat,lon,Time
e,f,t,c,b,s,w,p,n,y,d,-31.1657,-28.3612,1:01:10 PM
e,y,t,c,b,s,w,p,n,n,g,-10.822,-59.5544,12:34:22 PM
e,f,f,w,b,s,w,e,k,s,g,9.7879,-27.026,8:38:06 AM
e,y,t,c,b,s,w,p,n,v,d,63.2808,-66.2773,11:06:01 AM
e,f,f,w,b,s,w,e,k,s,g,-57.1356,-16.8478,12:31:29 PM
e,s,f,w,b,s,w,e,n,a,g,36.1489,132.8759,12:37:22 PM
e,y,t,c,b,s,w,p,k,v,d,16.1218,-98.0808,7:44:40 AM
e,y,t,c,b,s,w,p,n,y,d,-29.0732,-83.8898,3:23:23 PM
e,f,t,c,b,s,w,p,k,v,d,60.3732,10.0986,2:04:23 PM
e,s,f,w,b,s,w,e,n,a,g,-34.4232,69.5938,2:17:07 PM
e,f,t,c,b,s,w,p,k,v,d,50.2178,-169.0479,9:29:51 AM
e,f,t,c,b,s,w,p,n,v,d,-50.4335,-68.2486,11:04:45 AM
e,f,t,c,b,s,w,p,n,v,d,6.3387,31.3198,3:53:17 PM
e,y,t,c,b,s,w,p,n,y,d,-24.8322,116.149,12:45:59 PM12:45:59PM
e,f,f,w,b,f,w,e,n,s,g,27.5148,-74.9042,4:59:58 PM
e,y,t,c,b,s,w,p,k,y,d,39.9082,-105.0315,2:56:02 PM
e,s,f,w,b,f,w,e,k,s,g,-73.3865,-137.2593,6:51:32 AM
e,f,f,w,b,s,w,e,k,a,g,40.1773,45.4047,3:41:54 PM
e,f,f,w,b,s,w,e,n,a,g,54.3521,27.3478,7:06:43 AM
e,y,t,c,b,s,w,p,k,v,d,-25.7591,-160.8801,3:08:41 PM
p,y,t,c,n,s,w,p,n,s,u,-67.1331,-170.4844,12:12:59 PM
e,y,t,c,b,s,w,p,k,v,d,41.6851,-90.1127,3:33:12 PM
e,f,f,w,b,f,w,e,k,s,g,-45.2369,5.8136,4:08:07 PM
e,s,f,w,b,s,w,e,n,a,g,-78.9824,-163.0518,1:10:30 PM
e,y,t,c,b,s,w,p,n,v,d,-66.7266,-11.6405,6:29:24 AM
e,f,t,c,b,s,w,p,k,v,d,-65.3758,-117.1406,2:45:37 PM
e,f,t,c,b,s,w,p,k,v,d,40.1769,138.1297,3:03:30 PM
e,f,t,c,b,s,w,p,k,v,d,66.4293,-124.2679,10:16:34 AM
e,s,f,w,b,s,w,e,n,a,g,-51.5746,-142.7221,4:06:22 PM
e,f,t,c,b,s,w,p,n,v,d,-46.6182,140.7841,2:20:49 PM
e,f,t,c,b,s,w,p,k,v,d,-51.2767,41.7715,1:24:06 PM
e,f,t,c,b,s,w,p,k,y,d,68.7477,-110.2851,3:15:32 PM
e,f,t,c,b,s,w,p,n,y,d,47,34.3679,12:43:58 PM
e,f,t,w,n,s,w,p,n,v,d,-85.3978,-171.3154,4:47:23 PM
e,f,t,c,b,s,w,p,n,v,d,-72.1653,168.5687,6:29:30 AM
p,s,t,c,n,s,w,p,n,v,g,-89.4468,73.0116,8:41:03 AM
e,s,f,w,b,f,w,e,k,s,g,37.4609,-166.0769,6:39:56 AM
e,f,t,c,b,s,w,p,n,y,d,1.3716,11.3604,3:08:39 PM
e,y,t,c,b,s,w,p,k,v,d,75.9163,-179.4089,6:45:11 AM
e,f,f,w,b,s,w,e,k,a,g,51.6148,-19.8198,10:27:53 AM
e,f,t,c,b,s,w,p,n,y,d,72.0839,-125.2383,2:17:40 PM
e,s,f,w,b,s,w,e,n,s,g,59.0793,171.2835,6:24:29 AM
e,y,t,c,b,s,w,p,n,y,d,42.7858,22.9321,9:42:40 AM
e,y,t,c,b,s,w,p,n,v,d,-0.1822,-85.3803,6:57:47 AM
e,s,f,w,b,s,w,e,k,a,g,-52.0261,81.2475,10:59:55 AM
e,s,f,w,b,f,w,e,k,a,g,33.297,-145.8055,2:35:23 PM
e,s,f,w,b,s,w,e,k,s,g,87.9549,178.1206,6:26:23 AM
e,s,f,w,b,f,w,e,k,s,g,-66.6142,18.7835,4:16:43 PM
e,f,t,c,b,s,w,p,n,y,d,29.105,-64.7473,3:59:11 PM
e,f,f,w,b,f,w,e,k,a,g,88.6245,-160.2148,7:23:54 AM
e,f,f,w,b,s,w,e,k,a,g,-25.3141,-17.7203,9:56:36 AM
e,y,t,c,b,s,w,p,n,v,d,2.7064,-164.0768,8:42:38 AM
e,f,t,c,b,s,w,p,n,y,d,-16.2954,-30.4234,12:33:39 PM
e,y,t,c,b,s,w,p,n,v,d,-89.7218,13.7575,2:28:26 PM
e,f,t,c,b,s,w,p,k,y,d,-71.6352,-44.1776,3:07:20 PM
e,s,f,w,b,s,w,e,n,s,g,45.7299,60.9497,4:28:48 PM
e,s,f,w,b,s,w,e,k,a,g,-70.3049,-119.6709,11:53:46 AM
e,s,f,w,b,f,w,e,k,a,g,-42.8594,0.2428,5:03:17 PM
e,f,f,w,b,s,w,e,n,a,g,-55.2788,82.884,2:50:16 PM
e,f,t,c,b,s,w,p,n,v,d,16.4907,43.6071,5:24:44 PM
e,f,t,c,b,s,w,p,n,y,d,36.8193,-70.2742,12:31:45 PM
e,f,t,c,b,s,w,p,k,v,d,67.0196,18.0192,1:52:15 PM
e,f,t,w,n,s,w,p,n,v,d,47.3425,39.096,2:40:11 PM
e,f,f,w,b,f,w,e,k,a,g,-29.7861,164.5785,5:23:38 PM
p,y,t,c,n,s,w,p,k,s,g,-12.0393,-92.8259,12:45:24 PM
e,f,t,c,b,s,w,p,k,v,d,-41.5986,103.9956,4:33:20 PM
e,f,t,c,b,s,w,p,n,v,d,38.6475,-12.2241,2:56:18 PM
e,s,f,w,b,f,w,e,n,a,g,-15.1589,167.3187,5:16:36 PM
e,f,f,w,b,f,w,e,n,a,g,6.7811,-132.4302,12:43:12 PM
e,s,f,w,b,s,w,e,n,a,g,33.6076,-94.3717,6:27:40 AM
e,f,f,w,b,s,w,e,n,a,g,-36.0757,-143.3279,4:05:00 PM
e,s,f,w,b,s,w,e,n,a,g,86.0161,177.0493,11:51:16 AM
e,y,t,c,b,s,w,p,n,v,d,28.5476,72.3225,8:42:52 AM
e,f,t,c,b,s,w,p,n,y,d,-75.5623,27.0688,11:34:27 AM
e,s,f,w,b,f,w,e,n,s,g,-67.799,134.291,4:05:08 PM
e,s,f,w,b,f,w,e,k,a,g,61.2299,-160.8966,6:36:42 AM
e,s,f,w,b,s,w,e,n,s,g,-52.1189,-163.7492,8:12:38 AM
e,f,t,c,b,s,w,p,k,y,d,-16.9175,18.3196,8:00:36 AM
e,s,f,w,b,f,w,e,n,a,g,3.2611,131.2928,2:33:47 PM
e,f,f,w,b,f,w,e,n,a,g,0.878,-45.2395,2:16:58 PM
e,s,f,w,b,s,w,e,k,s,g,9.719,-124.4658,7:10:06 AM
e,f,f,w,b,s,w,e,n,s,g,15.2129,-155.3175,9:06:25 AM
e,f,f,w,b,s,w,e,n,a,g,57.0553,98.5593,8:04:31 AM
e,f,f,w,b,f,w,e,k,a,g,48.9359,47.6294,6:22:41 AM
e,f,t,c,b,s,w,p,n,v,d,17.503,17.7323,5:06:38 PM
e,s,f,w,b,f,w,e,k,a,g,-76.8619,68.9505,5:19:55 PM
e,s,f,w,b,f,w,e,n,s,g,40.7055,-172.3664,9:19:43 AM
e,y,t,c,b,s,w,p,k,v,d,35.5555,-16.0331,8:15:04 AM
e,y,t,c,b,s,w,p,k,v,d,63.8514,59.5,6:24:30 AM
e,y,t,c,b,s,w,p,k,v,d,-24.4297,121.8947,3:35:19 PM
e,f,f,w,b,s,w,e,k,s,g,85.9842,-164.8454,8:21:35 AM
e,f,f,w,b,s,w,e,n,a,g,34.2326,-34.8952,1:30:01 PM
e,y,t,c,b,y,w,p,n,y,g,-38.3022,-60.9,8:28:41 AM
p,y,t,c,n,s,w,p,k,v,u,45.2242,169.703,1:31:21 PM
e,s,f,w,b,f,w,e,k,a,g,88.929,-13.7097,10:58:17 AM
e,f,f,w,b,f,w,e,k,s,g,10.8404,-66.0821,6:58:56 AM
e,f,t,c,b,s,w,p,k,v,d,-65.3794,177.1044,10:20:39 AM
e,f,t,c,b,s,w,p,k,y,d,-27.7184,84.7902,1:41:25 PM
e,f,f,w,b,s,w,e,n,a,g,-41.5732,-15.5378,12:14:25 PM
e,f,f,w,b,s,w,e,k,s,g,46.9882,146.8246,9:58:53 AM
e,f,f,w,b,f,w,e,n,s,g,64.4099,81.8852,4:16:13 PM
e,y,t,c,b,s,w,p,n,v,d,37.6659,76.8831,3:25:01 PM
e,f,t,c,b,s,w,p,k,v,d,-20.847,88.42,10:07:36 AM
e,f,f,w,b,f,w,e,k,s,g,-61.1577,-12.1037,8:32:21 AM
e,f,f,w,b,f,w,e,k,a,g,11.8308,-164.1297,4:54:48 PM
e,s,f,w,b,f,w,e,k,s,g,-35.3261,8.4294,11:41:17 AM
e,s,f,w,b,s,w,e,k,s,g,-23.6436,82.394,9:37:51 AM
p,y,t,c,n,s,w,p,k,s,u,77.3117,96.6323,2:28:46 PM
e,s,t,c,b,s,w,p,n,s,g,23.2098,-55.0937,11:40:59 AM
e,f,t,c,b,s,w,p,n,v,d,-58.4103,-155.3577,6:20:26 AM
e,f,f,w,b,f,w,e,k,a,g,-41.7846,-159.9137,11:48:32 AM
e,f,f,w,b,s,w,e,n,s,g,-44.3238,-22.8018,1:02:30 PM
e,s,f,w,b,f,w,e,n,s,g,0.7634,93.3295,1:31:40 PM
e,s,t,w,n,s,w,p,u,v,d,-82.2761,14.3577,11:05:12 AM
e,f,f,w,b,s,w,e,n,a,g,-35.9203,42.3589,12:00:10 PM
e,s,f,w,b,s,w,e,k,a,g,35.4467,-120.1518,10:10:51 AM
e,s,f,w,b,s,w,e,k,s,g,-26.0598,-168.5127,9:24:04 AM
e,y,t,c,b,s,w,p,k,v,d,-48.6126,92.0869,9:56:20 AM
e,f,t,c,b,s,w,p,k,v,d,-17.2321,-116.5418,7:33:50 AM
e,f,t,c,b,s,w,p,k,v,d,-1.1085,114.3087,9:45:14 AM
e,f,f,w,b,s,w,e,k,s,g,33.4557,102.5123,12:23:19 PM
e,s,f,w,b,s,w,e,n,s,g,-12.9829,126.9872,4:17:18 PM
p,s,t,c,n,s,w,p,n,v,u,-72.9019,19.6738,6:55:55 AM
e,f,f,w,b,f,w,e,n,s,g,-12.0714,119.7878,4:41:30 PM
e,y,t,c,b,s,w,p,n,y,d,29.8663,-148.0066,10:57:07 AM
e,y,t,c,b,s,w,p,n,v,d,29.8297,-9.9491,10:38:33 AM
e,f,f,w,b,s,w,e,n,a,g,41.3883,178.4259,11:34:54 AM
e,f,t,c,b,s,w,p,n,v,d,-89.7593,-93.0547,5:14:29 PM
e,y,t,c,b,s,w,p,n,v,d,67.1129,75.5354,3:41:21 PM
e,f,t,c,b,s,w,p,k,y,d,-68.9644,97.7592,6:37:49 AM
e,f,t,c,b,s,w,p,n,v,d,28.7703,64.8624,1:36:58 PM
e,f,t,c,b,s,w,p,k,v,d,-66.6467,54.065,6:38:12 AM
p,s,t,c,n,s,w,p,k,v,g,53.602,-42.5333,4:19:55 PM
e,f,f,w,b,s,w,e,k,s,g,70.0106,-144.7599,2:30:15 PM
e,y,t,c,b,s,w,p,n,v,d,-64.4619,-2.8084,10:12:09 AM
e,f,t,c,b,s,w,p,n,y,d,-3.037,121.2271,7:56:01 AM
p,y,t,c,n,s,w,p,n,s,g,12.0612,-129.559,2:56:35 PM
e,f,t,c,b,s,w,p,k,y,d,8.4404,-45.4813,9:26:29 AM
e,f,f,w,b,f,w,e,k,s,g,60.5649,-179.3184,6:48:09 AM
e,f,t,c,b,s,w,p,k,v,d,-79.6838,-133.1406,10:05:07 AM
e,f,f,w,b,s,w,e,n,s,g,-44.748,72.4164,6:24:22 AM
e,s,f,w,b,f,w,e,n,a,g,-77.5103,-161.1305,11:17:18 AM
e,s,f,w,b,s,w,e,k,s,g,-57.6811,-127.1288,10:20:44 AM
e,y,t,c,b,s,w,p,n,v,d,-88.3461,97.3996,7:55:45 AM
e,s,f,w,b,f,w,e,k,s,g,-78.392,-115.5684,12:36:21 PM
e,f,t,c,b,s,w,p,n,v,d,-28.0529,-22.5261,1:49:17 PM
e,s,f,w,b,s,w,e,k,s,g,-44.0809,-34.5541,2:40:09 PM
e,f,f,w,b,f,w,e,k,a,g,-40.8066,-45.979,11:04:27 AM
e,f,f,w,b,f,w,e,n,s,g,23.2043,-27.6518,2:38:06 PM
p,s,t,c,n,s,w,p,k,v,u,-74.2733,142.6996,1:34:03 PM
e,f,t,c,b,s,w,p,k,y,d,-84.8118,18.349,12:12:59 PM
e,s,f,w,b,s,w,e,n,s,g,15.7363,-116.5801,8:48:22 AM
p,y,t,c,n,s,w,p,n,s,g,16.4278,164.0409,12:11:42 PM
e,f,t,c,b,s,w,p,n,v,d,-42.2339,-145.6903,8:28:31 AM
e,f,t,c,b,s,w,p,n,y,d,70.3571,-17.6074,1:52:56 PM
e,f,f,w,b,f,w,e,n,a,g,-78.8683,53.7729,6:20:38 AM
e,f,t,c,b,s,w,p,k,v,d,52.1386,52.7525,6:53:34 AM
e,f,f,w,b,s,w,e,n,s,g,6.1861,-45.1507,12:16:41 PM
e,f,f,w,b,f,w,e,k,s,g,-69.0184,-115.2646,1:43:56 PM
e,y,t,c,b,s,w,p,k,n,m,-3.0966,62.921,12:09:23 PM
e,s,f,w,b,s,w,e,n,s,g,65.7753,-169.34,10:29:50 AM
e,y,t,c,b,s,w,p,n,v,d,80.7529,155.3671,8:10:19 AM
e,f,t,c,b,s,w,p,k,y,d,-55.3524,97.3591,1:44:14 PM
e,s,f,w,b,s,w,e,n,a,g,14.8765,107.7014,12:19:29 PM
p,y,t,c,n,s,w,p,n,s,u,-56.4237,93.6794,1:54:35 PM
e,f,t,c,b,s,w,p,n,v,d,-53.4566,-166.9809,12:29:08 PM
p,s,t,c,n,s,w,p,k,s,u,-2.1909,83.9466,4:15:46 PM
p,y,t,c,n,s,w,p,n,v,g,-52.4693,-19.6478,11:33:16 AM
e,f,t,c,b,s,w,p,n,v,d,-60.0639,77.1233,11:28:00 AM
e,s,f,w,b,f,w,e,n,a,g,-16.0999,63.046,7:25:35 AM
e,f,t,c,b,s,w,p,n,y,d,62.3985,-121.1069,2:40:58 PM
e,f,f,w,b,f,w,e,k,a,g,12.8354,-176.5248,12:16:26 PM
e,f,t,c,b,s,w,p,n,y,d,-1.7012,-135.1043,4:35:06 PM
e,s,f,w,b,s,w,e,n,s,g,32.4497,-166.0308,12:56:42 PM
e,f,f,w,b,f,w,e,k,a,g,27.7649,-62.192,12:14:45 PM
e,s,f,w,b,f,w,e,k,a,g,-79.7642,121.1374,10:26:32 AM
e,s,f,w,b,f,w,e,k,s,g,23.4718,-136.6097,11:22:57 AM
e,f,t,c,b,s,w,p,n,v,d,-77.6784,-65.1689,10:01:00 AM
e,y,t,c,b,s,w,p,n,v,d,34.1598,-105.5021,1:54:20 PM
e,s,f,w,b,f,w,e,k,a,g,6.5266,148.06,7:06:05 AM
e,f,t,c,b,s,w,p,k,y,d,52.4174,148.8101,8:17:41 AM
p,y,t,c,n,s,w,p,n,v,u,65.0728,53.0473,3:09:53 PM
e,y,t,c,b,y,w,p,n,s,g,-6.2794,-7.3525,6:49:39 AM
p,s,t,c,n,s,w,p,k,s,g,-9.1509,-65.0326,11:14:21 AM
e,f,f,w,b,s,w,e,n,s,g,-29.7663,-151.5003,2:21:03 PM
e,f,f,w,b,f,w,e,k,a,g,7.7792,56.2506,12:01:32 PM
p,s,t,c,n,s,w,p,n,v,g,-77.8305,113.2591,1:20:32 PM
e,s,f,w,b,f,w,e,n,a,g,83.7673,-177.4037,12:59:28 PM
e,f,f,w,b,f,w,e,k,s,g,66.4074,143.2927,4:33:04 PM
e,f,t,c,b,s,w,p,k,v,d,46.2361,128.4885,8:51:23 AM
e,f,f,w,b,s,w,e,k,a,g,-11.4387,-29.2404,7:10:28 AM
e,f,f,w,b,s,w,e,n,s,g,-5.1157,-156.896,12:07:33 PM
e,s,f,w,b,s,w,e,n,a,g,37.6955,132.1635,8:20:46 AM
e,f,f,w,b,s,w,e,k,s,g,15.6199,-72.716,7:16:35 AM
e,s,t,w,n,s,w,p,n,v,d,39.5284,60.5335,3:19:43 PM
e,f,t,w,n,s,w,p,n,v,d,4.4755,-91.0843,1:03:42 PM
e,f,f,w,b,f,w,e,n,a,g,-12.516,-53.5468,4:26:41 PM
e,f,t,c,b,s,w,p,n,y,d,41.2292,-165.3294,12:26:23 PM
e,y,t,c,b,s,w,p,k,y,d,21.4786,52.8477,6:27:43 AM
e,f,t,c,b,s,w,p,n,y,d,-64.9709,132.7183,2:40:04 PM
e,f,f,w,b,f,w,e,k,s,g,74.4614,-178.8989,1:27:41 PM
e,f,t,c,b,s,w,p,n,y,d,-77.7059,62.2871,8:14:48 AM
e,f,t,c,b,s,w,p,k,v,d,21.2535,79.6309,3:09:59 PM
e,f,f,w,b,s,w,e,k,a,g,-47.2393,178.6985,10:39:13 AM
e,f,t,c,b,s,w,p,n,v,d,-10.2699,-166.1719,8:03:43 AM
e,s,f,w,b,f,w,e,k,a,g,36.1753,160.4743,8:34:29 AM
e,y,t,c,b,s,w,p,k,s,m,-83.6468,-156.4071,6:31:55 AM
e,y,t,c,b,s,w,p,k,v,d,12.8189,36.599,3:55:44 PM
e,s,f,w,b,f,w,e,n,s,g,-30.57,-6.8915,7:59:17 AM
e,f,t,c,b,s,w,p,k,y,d,84.3325,68.2385,7:18:12 AM
e,y,t,c,b,s,w,p,k,y,d,-72.6651,50.5834,9:28:44 AM
e,y,t,c,b,s,w,p,k,v,d,-56.1153,171.6797,11:38:06 AM
e,s,f,w,b,s,w,e,n,a,g,17.0372,158.3994,9:21:39 AM
e,s,f,w,b,s,w,e,k,s,g,45.0616,72.9531,8:34:16 AM
e,f,f,w,b,f,w,e,n,a,g,-18.7492,21.6007,8:42:57 AM
e,s,f,w,b,s,w,e,k,a,g,-35.0858,-141.4964,10:16:00 AM
e,y,t,c,b,s,w,p,k,y,d,-9.7962,-140.1283,11:45:33 AM
e,f,t,c,b,s,w,p,n,y,d,-72.1513,170.627,9:33:52 AM
e,f,t,c,b,s,w,p,k,y,d,4.6934,-89.9305,9:40:14 AM
e,f,f,w,b,f,w,e,n,s,g,15.0186,79.4891,9:34:11 AM
e,s,f,w,b,f,w,e,n,s,g,-47.1063,-141.6638,7:07:59 AM
e,f,f,w,b,s,w,e,k,s,g,-18.3887,91.1644,10:05:04 AM
e,y,t,c,b,y,w,p,n,s,p,-62.5368,43.7507,4:05:54 PM
e,f,t,c,b,s,w,p,n,v,d,-29.6445,112.8205,6:28:01 AM
e,f,f,w,b,s,w,e,k,s,g,-3.1046,-114.0283,9:40:52 AM
e,y,t,c,b,s,w,p,k,v,d,-3.5738,131.0811,4:01:57 PM
e,f,t,c,b,s,w,p,n,y,d,3.8318,-117.5863,4:34:01 PM
e,f,f,w,b,s,w,e,n,a,g,57.1725,-150.2349,12:03:17 PM
e,y,t,c,b,s,w,p,k,s,m,-40.7788,-50.3674,7:34:37 AM
e,s,f,w,b,s,w,e,n,s,g,31.1113,-161.5845,8:26:43 AM
e,s,f,w,b,s,w,e,n,a,g,57.8186,171.2139,8:15:55 AM
e,f,t,c,b,s,w,p,n,v,d,68.023,-136.7193,9:31:15 AM
e,f,f,w,b,f,w,e,k,s,g,-47.1299,-46.4735,4:35:21 PM
e,f,t,c,b,s,w,p,n,v,d,63.2328,-154.9541,10:52:12 AM
e,f,t,c,b,s,w,p,n,y,d,46.8169,-23.4448,10:23:48 AM
e,f,f,w,b,f,w,e,n,a,g,43.3904,43.8007,1:07:16 PM
e,s,t,c,b,s,w,p,k,n,m,17.6114,-123.6869,6:25:40 AM
e,s,f,w,b,s,w,e,n,s,g,31.7477,-113.3401,11:58:05 AM
p,y,t,c,n,s,w,p,n,v,g,-83.0584,113.3216,3:50:53 PM
e,f,f,w,b,s,w,e,n,s,g,9.7698,88.4295,12:13:09 PM
e,f,t,c,b,s,w,p,n,v,d,32.5085,-101.7754,7:15:15 AM
e,f,f,w,b,f,w,e,n,s,g,40.3386,169.4306,11:12:34 AM
e,y,t,c,b,s,w,p,k,v,d,-27.2589,-169.0872,7:17:49 AM
e,y,t,c,b,s,w,p,n,v,d,27.6892,144.5788,10:48:20 AM
p,s,t,c,n,s,w,p,k,v,u,-10.3688,-120.8011,12:09:58 PM
e,s,f,w,b,s,w,e,n,a,g,2.364,59.5409,3:56:26 PM
e,f,t,c,b,s,w,p,k,y,d,60.503,-53.1054,11:40:14 AM
e,f,t,c,b,s,w,p,k,y,d,-84.4266,22.3517,12:33:51 PM
e,f,t,c,b,s,w,p,k,v,d,68.709,106.8143,8:18:06 AM
e,f,t,c,b,s,w,p,n,y,d,-56.3198,-13.1284,12:26:59 PM
e,f,t,c,b,s,w,p,k,y,d,57.0254,-26.0568,1:28:16 PM
p,s,t,c,n,s,w,p,n,v,u,-49.8297,154.5917,7:26:24 AM
e,s,t,c,b,s,w,p,k,n,m,-48.8488,-138.2869,9:25:34 AM
e,f,t,c,b,s,w,p,n,v,d,-51.5239,167.6908,12:00:21 PM
e,y,t,c,b,s,w,p,n,y,d,65.1639,-3.0175,3:18:52 PM
e,s,f,w,b,f,w,e,n,s,g,-45.9188,86.8811,2:33:59 PM
e,y,t,c,b,s,w,p,n,y,d,82.4673,-175.9327,8:13:39 AM
e,f,f,w,b,s,w,e,n,s,g,-80.2079,57.6689,1:52:36 PM
e,s,f,w,b,s,w,e,n,s,g,38.5033,171.6679,4:11:16 PM
e,f,t,c,b,s,w,p,n,v,d,26.0947,-45.9993,11:30:35 AM
e,f,t,c,b,s,w,p,n,v,d,-28.435,-143.7365,11:34:08 AM
e,f,f,w,b,f,w,e,k,s,g,-82.0395,-110.4232,12:43:54 PM
e,f,f,w,b,s,w,e,k,s,g,-74.2836,143.4054,1:43:01 PM
e,f,f,w,b,f,w,e,n,s,g,-37.9537,-43.7364,3:02:28 PM
e,f,t,c,b,s,w,p,k,y,d,-44.543,42.4699,12:29:37 PM
e,f,t,c,b,s,w,p,n,y,d,34.4183,53.6496,9:56:46 AM
p,y,t,c,n,s,w,p,k,s,u,-63.6148,-25.3158,11:19:27 AM
e,y,t,c,b,s,w,p,k,v,d,35.2019,-47.5365,2:30:39 PM
e,s,f,w,b,f,w,e,n,a,g,45.2149,-51.4508,12:35:49 PM
e,s,t,c,b,s,w,p,n,s,m,19.4424,142.1493,2:16:47 PM
e,s,f,w,b,f,w,e,n,s,g,63.8937,74.2337,8:50:37 AM
e,f,f,w,b,f,w,e,k,s,g,79.1036,-61.4224,7:09:31 AM
e,y,t,c,b,s,w,p,k,y,d,-74.5466,122.507,11:32:07 AM
e,f,t,c,b,s,w,p,n,v,d,-75.2639,26.6952,9:55:39 AM
e,f,f,w,b,s,w,e,k,s,g,38.3253,-158.321,7:57:06 AM
p,s,t,c,n,s,w,p,k,s,g,50.099,110.5509,2:06:04 PM
e,s,f,w,b,s,w,e,n,a,g,-67.1938,-83.4955,9:05:41 AM
e,y,t,c,b,s,w,p,k,y,d,-73.8802,-141.7265,4:05:45 PM
e,f,t,c,b,s,w,p,n,v,d,-8.2981,-64.8883,4:49:01 PM
e,y,t,c,b,s,w,p,n,v,d,-12.6946,112.2274,6:18:41 AM
e,f,t,c,b,s,w,p,n,y,d,24.7525,177.5472,12:37:14 PM
e,f,t,c,b,s,w,p,n,y,d,-51.4155,-53.2371,4:21:34 PM
e,f,t,c,b,s,w,p,k,y,d,-53.8404,-166.882,3:38:17 PM
e,f,t,c,b,s,w,p,n,v,d,-15.6997,106.2144,12:34:19 PM
e,y,t,c,b,s,w,p,k,y,d,-42.902,-175.9039,9:30:22 AM
e,f,t,c,b,s,w,p,k,v,d,-30.8645,-74.2266,6:32:20 AM
e,f,t,c,b,s,w,p,k,v,d,-26.6579,-119.0073,2:46:36 PM
e,f,t,c,b,s,w,p,k,v,d,-52.8,-152.3237,5:04:33 PM
e,y,t,c,b,s,w,p,n,v,d,53.4748,-6.5374,7:51:36 AM
p,s,t,c,n,s,w,p,n,v,g,68.7233,177.5033,7:47:45 AM
e,f,t,c,b,s,w,p,n,v,d,51.2927,-34.4445,1:37:47 PM
e,y,t,c,b,s,w,p,k,v,d,87.5139,57.165,7:17:36 AM
e,f,t,c,b,s,w,p,n,y,d,-77.9409,-179.3113,12:21:31 PM
e,y,t,c,b,s,w,p,k,y,d,54.1673,139.9054,3:48:21 PM
e,y,t,c,b,s,w,p,k,v,d,-9.624,-108.8625,2:29:02 PM
e,f,t,c,b,s,w,p,k,v,d,87.5181,-157.2942,12:32:26 PM
e,y,t,c,b,s,w,p,k,v,d,-31.5534,84.5691,8:52:13 AM
e,f,t,c,b,s,w,p,n,y,d,40.6068,95.7341,7:48:43 AM
e,y,t,c,b,s,w,p,n,y,d,-62.8616,-155.6999,11:25:00 AM
e,f,t,c,b,s,w,p,k,v,d,88.4326,112.6531,8:09:08 AM
e,f,t,c,b,s,w,p,k,v,d,41.7708,114.7486,9:42:07 AM
e,y,t,c,b,s,w,p,k,v,d,-47.9758,-123.9023,10:23:27 AM
e,y,t,c,b,s,w,p,n,v,d,-43.1619,41.3623,12:25:12 PM
e,f,t,c,b,s,w,p,n,y,d,83.8369,-179.8931,1:28:26 PM
e,y,t,c,b,s,w,p,k,v,d,-17.5339,77.8883,5:02:41 PM
p,f,f,c,b,k,w,l,h,y,g,1.8715,158.949,3:01:53 PM
p,s,t,c,n,s,w,p,k,s,g,-24.1899,169.2502,8:33:50 AM
e,f,t,c,b,s,w,p,k,v,d,-87.1688,-167.2998,12:33:09 PM
e,f,f,w,b,s,w,e,n,s,g,-52.5638,179.6,11:05:29 AM
e,y,t,c,b,s,w,p,n,v,d,-35.5945,75.964,8:23:05 AM
e,f,t,c,b,s,w,p,n,y,d,-37.1398,-158.6462,9:36:20 AM
e,f,t,c,b,s,w,p,n,v,d,-12.3777,-121.0143,4:22:40 PM
e,y,t,c,b,s,w,p,n,y,d,16.6659,-84.4181,4:01:35 PM
e,y,t,c,b,s,w,p,n,v,d,-44.756,9.5833,7:16:39 AM
e,f,t,c,b,s,w,p,k,v,d,-71.8801,12.7534,11:35:45 AM
e,y,t,c,b,s,w,p,n,y,d,38.9617,12.3691,4:49:14 PM
e,f,t,c,b,s,w,p,k,y,d,-72.8175,4.569,3:30:58 PM
e,f,t,c,b,s,w,p,k,v,d,-13.215,73.265,1:19:35 PM
e,y,t,c,b,s,w,p,k,v,d,80.6257,150.497,7:51:18 AM
e,y,t,c,b,s,w,p,n,y,d,-29.8841,-62.0727,7:11:04 AM
e,y,t,c,b,s,w,p,k,y,d,78.9473,-53.947,6:23:38 AM
e,y,t,c,b,s,w,p,n,v,d,51.0414,-45.5729,1:56:22 PM
e,y,t,c,b,s,w,p,k,v,d,-67.4931,-119.3889,11:12:24 AM
e,y,t,c,b,s,w,p,n,v,d,45.9715,101.9097,5:27:10 PM
p,s,t,c,n,s,w,p,n,v,u,-5.8653,152.4214,12:08:04 PM
e,f,t,c,b,s,w,p,n,y,d,38.7489,17.927,3:47:29 PM
p,s,t,c,n,s,w,p,k,s,g,-82.6466,3.5076,9:37:57 AM
e,f,t,c,b,s,w,p,k,y,d,-63.2262,-85.7975,1:01:17 PM
e,f,t,c,b,s,w,p,k,y,d,-84.182,135.6211,4:28:38 PM
e,y,t,c,b,s,w,p,n,v,d,-39.643,98.3964,4:17:16 PM
e,f,t,c,b,s,w,p,n,v,d,58.3332,110.6128,8:58:10 AM
e,f,t,c,b,s,w,p,n,y,d,63.7998,-88.3371,2:33:11 PM
e,f,t,c,b,s,w,p,n,v,d,-85.3337,60.4331,9:49:07 AM
